hour_index,aggregate_load
7321,454107.000000
7322,432411.000000
7323,416984.000000
7324,420985.000000
7325,425698.000000
7326,489611.000000
7327,535241.000000
7328,558814.000000
7329,701517.000000
7330,850206.000000
7331,907660.000000
7332,950819.000000
7333,924616.000000
7334,924168.000000
7335,927036.000000
7336,942596.000000
7337,941161.000000
7338,1030933.000000
7339,995884.000000
7340,974873.000000
7341,947054.000000
7342,853522.000000
7343,657274.000000
7344,537189.000000
7345,456853.000000
7346,437614.000000
7347,421255.000000
7348,423635.000000
7349,428115.000000
7350,487525.000000
7351,557468.000000
7352,589113.000000
7353,722828.000000
7354,868164.000000
7355,919827.000000
7356,952766.000000
7357,940703.000000
7358,949744.000000
7359,964921.000000
7360,982946.000000
7361,996235.000000
7362,1045554.000000
7363,1047181.000000
7364,1016077.000000
7365,978899.000000
7366,900944.000000
7367,725084.000000
7368,591688.000000
7369,512347.000000
7370,483517.000000
7371,449402.000000
7372,443983.000000
7373,450659.000000
7374,518389.000000
7375,577575.000000
7376,622888.000000
7377,746267.000000
7378,916187.000000
7379,1053237.000000
7380,1132416.000000
7381,1058229.000000
7382,1046729.000000
7383,1053074.000000
7384,1071179.000000
7385,1096301.000000
7386,1101974.000000
7387,1094026.000000
7388,1042581.000000
7389,1010225.000000
7390,924372.000000
7391,729851.000000
7392,592819.000000
7393,503631.000000
7394,488209.000000
7395,397235.000000
7396,429988.000000
7397,431914.000000
7398,490854.000000
7399,540472.000000
7400,587183.000000
7401,721760.000000
7402,885376.000000
7403,935166.000000
7404,838163.000000
7405,861709.000000
7406,846616.000000
7407,851490.000000
7408,899749.000000
7409,961837.000000
7410,988990.000000
7411,1011401.000000
7412,986673.000000
7413,951653.000000
7414,857845.000000
7415,633786.000000
7416,522451.000000
7417,449028.000000
7418,434162.000000
7419,419177.000000
7420,426114.000000
7421,432253.000000
7422,486998.000000
7423,557205.000000
7424,579050.000000
7425,709109.000000
7426,853794.000000
7427,892770.000000
7428,908061.000000
7429,900871.000000
7430,905966.000000
7431,912305.000000
7432,927677.000000
7433,961749.000000
7434,988839.000000
7435,991517.000000
7436,967408.000000
7437,939581.000000
7438,858518.000000
7439,654204.000000
7440,524349.000000
7441,441209.000000
7442,423761.000000
7443,409594.000000
7444,416685.000000
7445,422706.000000
7446,480923.000000
7447,545118.000000
7448,565452.000000
7449,695193.000000
7450,827921.000000
7451,866007.000000
7452,877058.000000
7453,881880.000000
7454,874830.000000
7455,997558.000000
7456,936757.000000
7457,926179.000000
7458,1014187.000000
7459,1012133.000000
7460,962301.000000
7461,932071.000000
7462,857796.000000
7463,650628.000000
7464,519500.000000
7465,435029.000000
7466,420241.000000
7467,407202.000000
7468,407043.000000
7469,410036.000000
7470,470289.000000
7471,533122.000000
7472,559826.000000
7473,695577.000000
7474,828403.000000
7475,882335.000000
7476,930586.000000
7477,939987.000000
7478,925483.000000
7479,906836.000000
7480,964165.000000
7481,989352.000000
7482,1042987.000000
7483,1027823.000000
7484,999450.000000
7485,980013.000000
7486,886336.000000
7487,672077.000000
7488,531523.000000
7489,444604.000000
7490,426245.000000
7491,411345.000000
7492,418030.000000
7493,427813.000000
7494,492876.000000
7495,547617.000000
7496,578404.000000
7497,712219.000000
7498,863705.000000
7499,948121.000000
7500,946380.000000
7501,923200.000000
7502,931991.000000
7503,960261.000000
7504,945048.000000
7505,929657.000000
7506,1010496.000000
7507,995051.000000
7508,976361.000000
7509,945103.000000
7510,848735.000000
7511,657622.000000
7512,527002.000000
7513,441149.000000
7514,423618.000000
7515,407007.000000
7516,408993.000000
7517,417925.000000
7518,476362.000000
7519,541217.000000
7520,571205.000000
7521,702246.000000
7522,834242.000000
7523,883900.000000
7524,903473.000000
7525,893412.000000
7526,891057.000000
7527,963878.000000
7528,980641.000000
7529,941825.000000
7530,1032571.000000
7531,1016684.000000
7532,991284.000000
7533,966612.000000
7534,898161.000000
7535,710450.000000
7536,572289.000000
7537,484110.000000
7538,455283.000000
7539,418341.000000
7540,407003.000000
7541,414389.000000
7542,482151.000000
7543,541922.000000
7544,568176.000000
7545,704219.000000
7546,849113.000000
7547,917569.000000
7548,926882.000000
7549,916892.000000
7550,906587.000000
7551,924427.000000
7552,932389.000000
7553,943036.000000
7554,1012012.000000
7555,1008094.000000
7556,977484.000000
7557,946659.000000
7558,867085.000000
7559,700138.000000
7560,559683.000000
7561,470470.000000
7562,449146.000000
7563,422686.000000
7564,395524.000000
7565,403571.000000
7566,461141.000000
7567,519792.000000
7568,535452.000000
7569,684346.000000
7570,816320.000000
7571,869317.000000
7572,879505.000000
7573,860876.000000
7574,854901.000000
7575,860348.000000
7576,861906.000000
7577,890738.000000
7578,939255.000000
7579,925926.000000
7580,906102.000000
7581,869128.000000
7582,786597.000000
7583,606769.000000
7584,497554.000000
7585,422850.000000
7586,406376.000000
7587,396542.000000
7588,403608.000000
7589,410845.000000
7590,458608.000000
7591,525098.000000
7592,550561.000000
7593,680329.000000
7594,804139.000000
7595,838012.000000
7596,850130.000000
7597,872954.000000
7598,865090.000000
7599,872101.000000
7600,875506.000000
7601,901608.000000
7602,962667.000000
7603,965449.000000
7604,941068.000000
7605,906880.000000
7606,818817.000000
7607,645114.000000
7608,521026.000000
7609,437504.000000
7610,416103.000000
7611,397213.000000
7612,401786.000000
7613,410582.000000
7614,464888.000000
7615,532797.000000
7616,560479.000000
7617,688606.000000
7618,816420.000000
7619,838600.000000
7620,904553.000000
7621,909781.000000
7622,812396.000000
7623,922724.000000
7624,897736.000000
7625,894788.000000
7626,966248.000000
7627,958018.000000
7628,928813.000000
7629,893170.000000
7630,822660.000000
7631,658844.000000
7632,516133.000000
7633,440184.000000
7634,421292.000000
7635,406414.000000
7636,408563.000000
7637,412651.000000
7638,472630.000000
7639,535255.000000
7640,561930.000000
7641,685799.000000
7642,867691.000000
7643,835688.000000
7644,894722.000000
7645,875422.000000
7646,886680.000000
7647,884180.000000
7648,905064.000000
7649,927793.000000
7650,999430.000000
7651,1006010.000000
7652,967521.000000
7653,933441.000000
7654,843514.000000
7655,664847.000000
7656,531639.000000
7657,450712.000000
7658,434010.000000
7659,414249.000000
7660,418065.000000
7661,423395.000000
7662,479455.000000
7663,544061.000000
7664,576797.000000
7665,713051.000000
7666,846084.000000
7667,956894.000000
7668,982888.000000
7669,937567.000000
7670,923006.000000
7671,918367.000000
7672,930039.000000
7673,952045.000000
7674,1005079.000000
7675,1012492.000000
7676,980731.000000
7677,938925.000000
7678,856550.000000
7679,675342.000000
7680,541353.000000
7681,460715.000000
7682,442974.000000
7683,425925.000000
7684,430689.000000
7685,438939.000000
7686,494663.000000
7687,570280.000000
7688,597787.000000
7689,727739.000000
7690,870718.000000
7691,912977.000000
7692,937752.000000
7693,939931.000000
7694,891874.000000
7695,906041.000000
7696,923887.000000
7697,900180.000000
7698,939932.000000
7699,936549.000000
7700,911969.000000
7701,877531.000000
7702,821599.000000
7703,704529.000000
7704,578795.000000
7705,498512.000000
7706,470990.000000
7707,436359.000000
7708,424381.000000
7709,433441.000000
7710,494007.000000
7711,570762.000000
7712,581454.000000
7713,705648.000000
7714,841269.000000
7715,878075.000000
7716,900685.000000
7717,894413.000000
7718,920466.000000
7719,995727.000000
7720,936787.000000
7721,986457.000000
7722,1015988.000000
7723,1010722.000000
7724,991845.000000
7725,949396.000000
7726,875549.000000
7727,705619.000000
7728,570038.000000
7729,481733.000000
7730,461641.000000
7731,436909.000000
7732,407791.000000
7733,412831.000000
7734,466608.000000
7735,519605.000000
7736,539719.000000
7737,673691.000000
7738,798401.000000
7739,867678.000000
7740,867856.000000
7741,863422.000000
7742,858418.000000
7743,860523.000000
7744,869948.000000
7745,921966.000000
7746,1034802.000000
7747,965528.000000
7748,948384.000000
7749,921971.000000
7750,815989.000000
7751,616478.000000
7752,505626.000000
7753,425659.000000
7754,410922.000000
7755,398873.000000
7756,399845.000000
7757,411579.000000
7758,473710.000000
7759,531620.000000
7760,560975.000000
7761,687994.000000
7762,823228.000000
7763,872637.000000
7764,898964.000000
7765,894978.000000
7766,892801.000000
7767,899030.000000
7768,901835.000000
7769,932366.000000
7770,985202.000000
7771,993358.000000
7772,961367.000000
7773,918071.000000
7774,845743.000000
7775,664554.000000
7776,538306.000000
7777,459647.000000
7778,436899.000000
7779,418140.000000
7780,412697.000000
7781,429332.000000
7782,485124.000000
7783,557159.000000
7784,575609.000000
7785,704088.000000
7786,855861.000000
7787,882670.000000
7788,910260.000000
7789,912532.000000
7790,898731.000000
7791,896227.000000
7792,901420.000000
7793,951498.000000
7794,1009986.000000
7795,991368.000000
7796,965961.000000
7797,940591.000000
7798,860996.000000
7799,670454.000000
7800,537134.000000
7801,456113.000000
7802,430368.000000
7803,407352.000000
7804,413202.000000
7805,423900.000000
7806,480311.000000
7807,550025.000000
7808,571581.000000
7809,696885.000000
7810,834563.000000
7811,864735.000000
7812,881932.000000
7813,875538.000000
7814,877877.000000
7815,886804.000000
7816,887124.000000
7817,909929.000000
7818,986524.000000
7819,979123.000000
7820,954113.000000
7821,907013.000000
7822,830228.000000
7823,642673.000000
7824,518138.000000
7825,438480.000000
7826,419905.000000
7827,401691.000000
7828,407006.000000
7829,416138.000000
7830,469202.000000
7831,533173.000000
7832,560842.000000
7833,690193.000000
7834,816090.000000
7835,863092.000000
7836,873416.000000
7837,868757.000000
7838,874609.000000
7839,880698.000000
7840,905259.000000
7841,915237.000000
7842,993097.000000
7843,974583.000000
7844,954781.000000
7845,922917.000000
7846,830866.000000
7847,644996.000000
7848,514194.000000
7849,435157.000000
7850,416810.000000
7851,402065.000000
7852,403621.000000
7853,419116.000000
7854,483730.000000
7855,547858.000000
7856,576296.000000
7857,705794.000000
7858,833366.000000
7859,878393.000000
7860,893885.000000
7861,886073.000000
7862,901471.000000
7863,903407.000000
7864,925004.000000
7865,951598.000000
7866,1016394.000000
7867,1011111.000000
7868,991882.000000
7869,965865.000000
7870,910537.000000
7871,723335.000000
7872,582984.000000
7873,488923.000000
7874,462325.000000
7875,422376.000000
7876,413836.000000
7877,426614.000000
7878,482785.000000
7879,558602.000000
7880,584320.000000
7881,736836.000000
7882,879290.000000
7883,929877.000000
7884,961147.000000
7885,941929.000000
7886,946729.000000
7887,937545.000000
7888,958482.000000
7889,1011859.000000
7890,1035573.000000
7891,1045088.000000
7892,1007235.000000
7893,982505.000000
7894,915290.000000
7895,719341.000000
7896,574416.000000
7897,486896.000000
7898,465187.000000
7899,439434.000000
7900,409683.000000
7901,414130.000000
7902,468760.000000
7903,545601.000000
7904,556531.000000
7905,726363.000000
7906,877351.000000
7907,927589.000000
7908,932266.000000
7909,945298.000000
7910,928640.000000
7911,931510.000000
7912,963093.000000
7913,999151.000000
7914,1023236.000000
7915,1010839.000000
7916,973661.000000
7917,962689.000000
7918,864119.000000
7919,627333.000000
7920,504032.000000
7921,420222.000000
7922,408644.000000
7923,395255.000000
7924,400197.000000
7925,417545.000000
7926,467058.000000
7927,537906.000000
7928,572334.000000
7929,690605.000000
7930,849211.000000
7931,875694.000000
7932,883443.000000
7933,879314.000000
7934,865380.000000
7935,870748.000000
7936,885111.000000
7937,928017.000000
7938,975514.000000
7939,965863.000000
7940,936597.000000
7941,906468.000000
7942,822813.000000
7943,647878.000000
7944,513861.000000
7945,427407.000000
7946,417981.000000
7947,397294.000000
7948,396958.000000
7949,405948.000000
7950,461748.000000
7951,529133.000000
7952,558613.000000
7953,685980.000000
7954,822232.000000
7955,848689.000000
7956,876225.000000
7957,870628.000000
7958,868141.000000
7959,854553.000000
7960,875520.000000
7961,903647.000000
7962,976347.000000
7963,961204.000000
7964,937882.000000
7965,904959.000000
7966,824940.000000
7967,661216.000000
7968,532153.000000
7969,446789.000000
7970,419382.000000
7971,399364.000000
7972,402873.000000
7973,408902.000000
7974,461715.000000
7975,539716.000000
7976,561167.000000
7977,690971.000000
7978,812072.000000
7979,843924.000000
7980,869793.000000
7981,876409.000000
7982,863644.000000
7983,860531.000000
7984,879362.000000
7985,899115.000000
7986,975646.000000
7987,965939.000000
7988,937685.000000
7989,898024.000000
7990,815444.000000
7991,646783.000000
7992,519368.000000
7993,438685.000000
7994,410280.000000
7995,397108.000000
7996,400620.000000
7997,404754.000000
7998,474531.000000
7999,535898.000000
8000,561783.000000
8001,692294.000000
8002,809969.000000
8003,840258.000000
8004,850651.000000
8005,860386.000000
8006,867263.000000
8007,848800.000000
8008,873939.000000
8009,902554.000000
8010,976919.000000
8011,972676.000000
8012,938328.000000
8013,906024.000000
8014,825218.000000
8015,649420.000000
8016,522633.000000
8017,442363.000000
8018,420839.000000
8019,396994.000000
8020,399624.000000
8021,406232.000000
8022,469783.000000
8023,540832.000000
8024,578225.000000
8025,710624.000000
8026,830927.000000
8027,868132.000000
8028,875674.000000
8029,863920.000000
8030,876899.000000
8031,857158.000000
8032,890366.000000
8033,923899.000000
8034,974519.000000
8035,979597.000000
8036,938209.000000
8037,908527.000000
8038,842010.000000
8039,692353.000000
8040,558867.000000
8041,469803.000000
8042,437639.000000
8043,403183.000000
8044,393769.000000
8045,399794.000000
8046,460023.000000
8047,527526.000000
8048,554931.000000
8049,696528.000000
8050,820449.000000
8051,861180.000000
8052,861537.000000
8053,872699.000000
8054,873556.000000
8055,859349.000000
8056,897259.000000
8057,924923.000000
8058,987609.000000
8059,970215.000000
8060,932601.000000
8061,917542.000000
8062,844575.000000
8063,685126.000000
8064,548241.000000
8065,451345.000000
8066,425498.000000
8067,402201.000000
8068,377953.000000
8069,393158.000000
8070,447057.000000
8071,514899.000000
8072,533442.000000
8073,681149.000000
8074,808402.000000
8075,860287.000000
8076,863743.000000
8077,863785.000000
8078,858168.000000
8079,870159.000000
8080,870440.000000
8081,908255.000000
8082,941973.000000
8083,932172.000000
8084,897937.000000
8085,873314.000000
8086,782572.000000
8087,605491.000000
8088,491521.000000
8089,417516.000000
8090,395029.000000
8091,381208.000000
8092,385222.000000
8093,391755.000000
8094,449547.000000
8095,516918.000000
8096,548965.000000
8097,690390.000000
8098,834994.000000
8099,862028.000000
8100,873514.000000
8101,885815.000000
8102,877769.000000
8103,891136.000000
8104,892184.000000
8105,936971.000000
8106,988889.000000
8107,964745.000000
8108,954095.000000
8109,910076.000000
8110,852022.000000
8111,660373.000000
8112,526804.000000
8113,444455.000000
8114,421690.000000
8115,406455.000000
8116,412898.000000
8117,421910.000000
8118,476212.000000
8119,548630.000000
8120,575451.000000
8121,711489.000000
8122,840122.000000
8123,862025.000000
8124,888094.000000
8125,872015.000000
8126,884292.000000
8127,898916.000000
8128,893183.000000
8129,931987.000000
8130,984120.000000
8131,979004.000000
8132,957552.000000
8133,909191.000000
8134,852284.000000
8135,650770.000000
8136,505989.000000
8137,420916.000000
8138,419483.000000
8139,413414.000000
8140,411616.000000
8141,424739.000000
8142,487324.000000
8143,549973.000000
8144,584358.000000
8145,719085.000000
8146,844326.000000
8147,857467.000000
8148,891565.000000
8149,887267.000000
8150,862312.000000
8151,881077.000000
8152,873532.000000
8153,946426.000000
8154,993286.000000
8155,975629.000000
8156,963476.000000
8157,914640.000000
8158,842122.000000
8159,658158.000000
8160,524201.000000
8161,436507.000000
8162,422679.000000
8163,406849.000000
8164,408055.000000
8165,420238.000000
8166,476398.000000
8167,553839.000000
8168,589954.000000
8169,721379.000000
8170,847763.000000
8171,864159.000000
8172,914447.000000
8173,905468.000000
